ticker,period_end,fiscal_period,report_type,statement
TICK018,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 83099.28110791421, 'NetIncome': 8144.21748228089, 'OperatingCashFlow': 39159.8135506676, 'EPS': 8.4604404319771}"
TICK018,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 30803.072684095983, 'NetIncome': 8981.197695989871, 'OperatingCashFlow': 19803.913862067115, 'EPS': 9.890007053486462}"
TICK019,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 38236.43221170461, 'NetIncome': 15170.710817477293, 'OperatingCashFlow': 9525.352561408796, 'EPS': 9.88294032047871}"
TICK019,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 88929.75166963364, 'NetIncome': 5690.939252168905, 'OperatingCashFlow': 5470.062676992983, 'EPS': 3.089222238198999}"
TICK019,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 68625.22928536206, 'NetIncome': 5720.547851363103, 'OperatingCashFlow': 18115.95284858368, 'EPS': 4.018588932749138}"
TICK019,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 46342.30738027334, 'NetIncome': 2680.108836332286, 'OperatingCashFlow': 38489.89517263287, 'EPS': 1.6801052756636539}"
TICK019,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 60821.710142679796, 'NetIncome': 15420.935150919206, 'OperatingCashFlow': 31848.676618282523, 'EPS': 8.74483143106646}"
TICK019,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 6306.647893694295, 'NetIncome': 684.7895712622716, 'OperatingCashFlow': 15627.696137635296, 'EPS': 3.5030146320085365}"
TICK019,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 72245.56036606758, 'NetIncome': 14126.020646760795, 'OperatingCashFlow': 19755.7928405778, 'EPS': 7.993164285679374}"
TICK019,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 99079.80833077637, 'NetIncome': 5710.362838476104, 'OperatingCashFlow': 9017.543287778866, 'EPS': 8.459456618470607}"
TICK019,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 101244.54972683189, 'NetIncome': 3614.498975566002, 'OperatingCashFlow': 16410.60951281561, 'EPS': 3.0271847550548325}"
TICK019,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 12972.159318250828, 'NetIncome': 517.5053469613173, 'OperatingCashFlow': 20585.201108154597, 'EPS': 7.448666082549703}"
TICK019,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 74816.40389384032, 'NetIncome': 3169.927479098087, 'OperatingCashFlow': 23233.99612772551, 'EPS': 6.203969766932685}"
TICK019,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 143445.16410879878, 'NetIncome': 18166.672583090927, 'OperatingCashFlow': 8930.017429856736, 'EPS': 1.8061008395645732}"
TICK019,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 124465.80149897748, 'NetIncome': 19215.209604971624, 'OperatingCashFlow': 38281.853509759305, 'EPS': 1.6462420963319966}"
TICK019,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 98505.56155078244, 'NetIncome': 19256.108175458194, 'OperatingCashFlow': 30076.468333544246, 'EPS': 6.453632561657097}"
TICK019,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 55430.244700420335, 'NetIncome': 8206.120851140111, 'OperatingCashFlow': 4572.225748824077, 'EPS': 6.4498443566215204}"
TICK019,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 96670.08214295992, 'NetIncome': 10110.235849610317, 'OperatingCashFlow': 4812.381315502707, 'EPS': 4.064611774198861}"
TICK020,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 59839.709344717514, 'NetIncome': 1761.4302611040787, 'OperatingCashFlow': 24723.47675358521, 'EPS': 2.8779181577905355}"
TICK020,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 21731.083408694423, 'NetIncome': 17664.53977036518, 'OperatingCashFlow': 10847.045143541463, 'EPS': 7.203747106686016}"
TICK020,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 108041.12279105697, 'NetIncome': 10252.21175246948, 'OperatingCashFlow': 5537.313333008056, 'EPS': 7.671112482857522}"
TICK020,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 109922.66627218787, 'NetIncome': 1788.934689275432, 'OperatingCashFlow': 28674.700882089717, 'EPS': 0.911319431281697}"
TICK020,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 75876.03847939915, 'NetIncome': 16410.27658420259, 'OperatingCashFlow': 19223.442777642485, 'EPS': 8.76705528853329}"
TICK020,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 41779.45544955427, 'NetIncome': 4173.641620435901, 'OperatingCashFlow': 15204.7258372903, 'EPS': 5.909942395535202}"
TICK020,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 5771.409775970255, 'NetIncome': 9453.493779044884, 'OperatingCashFlow': 10611.761503382922, 'EPS': 8.064862430129281}"
TICK020,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 105680.5139276357, 'NetIncome': 19150.022328654606, 'OperatingCashFlow': 35071.21655993389, 'EPS': 6.324252361648036}"
TICK020,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 90128.65787154423, 'NetIncome': 13064.189282941745, 'OperatingCashFlow': 6635.012917894503, 'EPS': 8.787250142187156}"
TICK020,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 33309.57544924192, 'NetIncome': 13539.113907680487, 'OperatingCashFlow': 25413.595511992033, 'EPS': 3.7874149953099465}"
TICK020,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 82555.27863484174, 'NetIncome': 19526.652299494737, 'OperatingCashFlow': 27465.42844637667, 'EPS': 9.035961675303637}"
TICK020,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 111375.64440286258, 'NetIncome': 4190.200146111904, 'OperatingCashFlow': 28610.06148166146, 'EPS': 6.159084087362657}"
TICK020,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 92933.79991968356, 'NetIncome': 9351.650183164069, 'OperatingCashFlow': 14460.295639141325, 'EPS': 3.1022812774938515}"
TICK020,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 19478.351866425095, 'NetIncome': 7551.550488326648, 'OperatingCashFlow': 5123.586798287581, 'EPS': 0.9718560273600223}"
TICK020,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 111318.13766341089, 'NetIncome': 19636.26229869627, 'OperatingCashFlow': 5311.146525952192, 'EPS': 4.470122125133736}"
TICK020,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 64291.60664011618, 'NetIncome': 6530.433824533277, 'OperatingCashFlow': 37661.43289814226, 'EPS': 9.878649675253312}"
TICK021,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 31769.609456393384, 'NetIncome': 5168.225676934897, 'OperatingCashFlow': 33730.232664448136, 'EPS': 7.884232896216377}"
TICK021,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 114063.4752019757, 'NetIncome': 8793.69336996237, 'OperatingCashFlow': 21915.416946390385, 'EPS': 0.9280553119844335}"
TICK021,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 129711.87054448476, 'NetIncome': 18651.524737190764, 'OperatingCashFlow': 10582.22837295406, 'EPS': 7.954219350986461}"
TICK021,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 31349.481396153555, 'NetIncome': 18302.77710751388, 'OperatingCashFlow': 8887.11875460099, 'EPS': 7.514045385340369}"
TICK021,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 133724.2900382448, 'NetIncome': 19849.254048881336, 'OperatingCashFlow': 32342.426832474775, 'EPS': 6.005658667998814}"
TICK021,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 53411.0466163318, 'NetIncome': 5851.914060223411, 'OperatingCashFlow': 28070.216178005692, 'EPS': 3.9860492789021835}"
TICK021,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 65998.91485932737, 'NetIncome': 12245.596956677655, 'OperatingCashFlow': 13912.30604902343, 'EPS': 6.08958379912902}"
TICK021,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 126174.50235969627, 'NetIncome': 19949.86481677318, 'OperatingCashFlow': 2337.9055917322125, 'EPS': 3.093327646207431}"
TICK021,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 123955.23652146125, 'NetIncome': 9257.195390473316, 'OperatingCashFlow': 33080.82754997936, 'EPS': 1.5667572207764369}"
TICK021,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 28519.723423711544, 'NetIncome': 2434.312888161443, 'OperatingCashFlow': 16569.616819005292, 'EPS': 9.519965128492723}"
TICK021,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 47120.45298840848, 'NetIncome': 6239.63530272008, 'OperatingCashFlow': 16138.31019674728, 'EPS': 2.8616469782050262}"
TICK021,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 51914.34905062165, 'NetIncome': 13321.010789067563, 'OperatingCashFlow': 5874.719397317566, 'EPS': 9.955779695750486}"
TICK021,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 6884.102665157853, 'NetIncome': 9907.834657623105, 'OperatingCashFlow': 18080.175199535755, 'EPS': 7.946321541824405}"
TICK021,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 59570.773514740016, 'NetIncome': 9787.823030643409, 'OperatingCashFlow': 34339.600792379235, 'EPS': 8.384375810710008}"
TICK021,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 37015.1340467481, 'NetIncome': 3004.338809489651, 'OperatingCashFlow': 8298.56036989778, 'EPS': 7.502670189776852}"
TICK021,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 125706.9408967639, 'NetIncome': 8961.986497000924, 'OperatingCashFlow': 23496.509460880996, 'EPS': 1.593291708286888}"
TICK022,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 42449.412391122685, 'NetIncome': 8484.52063280734, 'OperatingCashFlow': 27719.055935224933, 'EPS': 7.286069394926047}"
TICK022,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 94937.45591770344, 'NetIncome': 17763.305684704195, 'OperatingCashFlow': 4169.641561234956, 'EPS': 8.637466879946292}"
TICK022,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 143492.23534105133, 'NetIncome': 9834.197116942383, 'OperatingCashFlow': 32629.774472847974, 'EPS': 4.722387975830008}"
TICK022,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 145739.4666420756, 'NetIncome': 14723.370829223248, 'OperatingCashFlow': 39792.66257694972, 'EPS': 8.733586453951194}"
TICK022,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 12739.150897937852, 'NetIncome': 16600.308237257377, 'OperatingCashFlow': 17276.70072615413, 'EPS': 6.085675079909314}"
TICK022,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 97032.61404951634, 'NetIncome': 3972.377130409903, 'OperatingCashFlow': 18443.477112042438, 'EPS': 4.935031159654574}"
TICK022,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 41414.66984134086, 'NetIncome': 12953.399865358024, 'OperatingCashFlow': 6159.4896205484765, 'EPS': 1.5690594139327523}"
TICK022,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 128658.79530937257, 'NetIncome': 14268.493930790297, 'OperatingCashFlow': 15634.042920799715, 'EPS': 9.80818856825002}"
TICK022,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 66643.42448429459, 'NetIncome': 19859.8708306778, 'OperatingCashFlow': 30547.598399245686, 'EPS': 6.4482505779915735}"
TICK022,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 81868.7554125708, 'NetIncome': 19462.91978760426, 'OperatingCashFlow': 5740.269809628399, 'EPS': 5.076486203810672}"
TICK022,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 95059.33618533339, 'NetIncome': 14273.95463840114, 'OperatingCashFlow': 24322.2174381333, 'EPS': 7.164705370090679}"
TICK022,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 59902.64833649748, 'NetIncome': 6530.824143552196, 'OperatingCashFlow': 10881.230684849834, 'EPS': 9.548521664952842}"
TICK022,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 142626.38483445364, 'NetIncome': 15488.291566909069, 'OperatingCashFlow': 15622.851818897889, 'EPS': 0.8143141212449587}"
TICK022,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 51337.958392923356, 'NetIncome': 5348.730060012068, 'OperatingCashFlow': 35879.30666973192, 'EPS': 7.939630332180555}"
TICK022,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 52451.66489459062, 'NetIncome': 17415.777576546967, 'OperatingCashFlow': 28266.820756413552, 'EPS': 0.501473681594081}"
TICK022,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 27610.73308474409, 'NetIncome': 15611.457435961667, 'OperatingCashFlow': 11034.704753915485, 'EPS': 8.926295121953084}"
TICK023,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 131625.89127833256, 'NetIncome': 14196.502078871456, 'OperatingCashFlow': 14163.043929306637, 'EPS': 9.19900867934057}"
TICK023,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 148951.13711262922, 'NetIncome': 19814.478173260788, 'OperatingCashFlow': 21521.99815861767, 'EPS': 5.0106852933706145}"
TICK023,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 134604.80794296577, 'NetIncome': 16299.072784384225, 'OperatingCashFlow': 13200.18919739131, 'EPS': 5.624005982817327}"
TICK023,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 137233.7304808077, 'NetIncome': 1010.9242213512657, 'OperatingCashFlow': 7551.739832671156, 'EPS': 3.6914636127017544}"
TICK023,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 71878.87817284693, 'NetIncome': 6142.283970133406, 'OperatingCashFlow': 36022.392566219874, 'EPS': 4.7567266195101645}"
TICK023,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 36862.69273559498, 'NetIncome': 19069.62981811468, 'OperatingCashFlow': 14151.01032236963, 'EPS': 2.715382681329639}"
TICK023,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 78038.7374098633, 'NetIncome': 10622.945031684916, 'OperatingCashFlow': 21791.950744638492, 'EPS': 2.180352490467775}"
TICK023,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 13433.006586761927, 'NetIncome': 9167.826339902287, 'OperatingCashFlow': 7462.2315674379815, 'EPS': 5.367831117034424}"
TICK023,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 130610.65120172886, 'NetIncome': 7397.557432728936, 'OperatingCashFlow': 29304.026050929406, 'EPS': 0.7937909101538608}"
TICK023,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 77676.43771181737, 'NetIncome': 10018.52806775154, 'OperatingCashFlow': 28375.850416827117, 'EPS': 1.5364635733470184}"
TICK023,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 43771.72568853136, 'NetIncome': 9952.778976505526, 'OperatingCashFlow': 28907.13769648931, 'EPS': 5.696440031020363}"
TICK023,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 75320.61824442154, 'NetIncome': 7081.383455106226, 'OperatingCashFlow': 19725.046019925554, 'EPS': 7.9690447291850335}"
TICK023,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 70604.02832744372, 'NetIncome': 5681.7156884406295, 'OperatingCashFlow': 31829.183116781118, 'EPS': 2.157955446037223}"
TICK023,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 136575.05080290374, 'NetIncome': 5199.886632803148, 'OperatingCashFlow': 6438.823358692317, 'EPS': 8.991564302472684}"
TICK023,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 43496.02047368331, 'NetIncome': 1542.180575130568, 'OperatingCashFlow': 35457.05541851952, 'EPS': 6.15815787537011}"
TICK023,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 20709.92270382742, 'NetIncome': 12428.448448538235, 'OperatingCashFlow': 23514.34676602887, 'EPS': 2.5223634652231004}"
TICK024,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 110293.33184823903, 'NetIncome': 15985.20729813906, 'OperatingCashFlow': 24525.180874424677, 'EPS': 3.708619596239013}"
TICK024,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 146107.13746724083, 'NetIncome': 4405.919185570245, 'OperatingCashFlow': 16380.691345251813, 'EPS': 6.3058555248058195}"
TICK024,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 45920.18167919876, 'NetIncome': 19990.953573177932, 'OperatingCashFlow': 7665.861435589345, 'EPS': 4.400647254683861}"
TICK024,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 125205.12850709574, 'NetIncome': 10401.039623913315, 'OperatingCashFlow': 15080.544595216876, 'EPS': 2.3168838102657117}"
TICK024,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 27608.814878426223, 'NetIncome': 1502.336586932681, 'OperatingCashFlow': 15459.309539421669, 'EPS': 2.551482574984576}"
TICK024,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 55233.34572260688, 'NetIncome': 15801.86491248703, 'OperatingCashFlow': 28852.204844786134, 'EPS': 0.61155610471344}"
TICK024,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 144225.35870057417, 'NetIncome': 15143.750944486917, 'OperatingCashFlow': 4470.873933561854, 'EPS': 6.637387739351165}"
TICK024,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 141553.18893056078, 'NetIncome': 3277.730011303103, 'OperatingCashFlow': 8986.484784440647, 'EPS': 5.0735440928589925}"
TICK024,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 20027.153602733917, 'NetIncome': 12263.394796274979, 'OperatingCashFlow': 22374.687743719736, 'EPS': 8.411353187657442}"
TICK024,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 84516.7728517049, 'NetIncome': 15002.144943689904, 'OperatingCashFlow': 13615.206627366624, 'EPS': 6.127930384539524}"
TICK024,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 92978.87622935705, 'NetIncome': 974.2817247232026, 'OperatingCashFlow': 24916.06131167262, 'EPS': 8.372405225964147}"
TICK024,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 134402.95185439708, 'NetIncome': 10467.494375758277, 'OperatingCashFlow': 17533.632209162683, 'EPS': 6.926700425260754}"
TICK024,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 44898.32896248438, 'NetIncome': 11218.062344922211, 'OperatingCashFlow': 33176.93460522242, 'EPS': 1.760566644659094}"
TICK024,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 61573.106195272834, 'NetIncome': 18298.038057355323, 'OperatingCashFlow': 33206.35045851777, 'EPS': 6.663392421984517}"
TICK024,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 6310.287038119226, 'NetIncome': 2383.061665331569, 'OperatingCashFlow': 19609.761760101355, 'EPS': 4.346195079342115}"
TICK024,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 138698.3155830813, 'NetIncome': 867.4721986306022, 'OperatingCashFlow': 27908.84123460013, 'EPS': 3.8848182317150974}"
TICK025,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 74946.55709112839, 'NetIncome': 2399.8123330985327, 'OperatingCashFlow': 25519.130479044714, 'EPS': 1.7687523086396788}"
TICK025,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 43297.206466336516, 'NetIncome': 6736.7105719386955, 'OperatingCashFlow': 24324.438340826895, 'EPS': 3.35882089100743}"
TICK025,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 44116.71986247685, 'NetIncome': 7463.3777504575, 'OperatingCashFlow': 31983.451220651314, 'EPS': 4.976522840021296}"
TICK025,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 136968.60532010856, 'NetIncome': 12577.189700789959, 'OperatingCashFlow': 14373.489065459136, 'EPS': 8.410082636509602}"
TICK025,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 117811.8430997976, 'NetIncome': 7757.741897244107, 'OperatingCashFlow': 19403.656445476496, 'EPS': 5.354271979453021}"
TICK025,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 119421.14575953342, 'NetIncome': 4594.259778623882, 'OperatingCashFlow': 29208.96080230444, 'EPS': 3.0175960745240986}"
TICK025,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 146496.78907198246, 'NetIncome': 10382.454985452272, 'OperatingCashFlow': 32977.71884391036, 'EPS': 5.211989079218613}"
TICK025,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 17076.43963254492, 'NetIncome': 13942.749816445563, 'OperatingCashFlow': 6807.773006769281, 'EPS': 2.418245197537487}"
TICK025,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 76129.13981774104, 'NetIncome': 8903.049020717173, 'OperatingCashFlow': 30243.55085994539, 'EPS': 1.3219229319345354}"
TICK025,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 20103.52774009744, 'NetIncome': 3141.6468734141577, 'OperatingCashFlow': 20724.765330636525, 'EPS': 7.217910754490461}"
TICK025,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 65476.494430372266, 'NetIncome': 15545.400294970828, 'OperatingCashFlow': 28433.665119590183, 'EPS': 5.240718396627257}"
TICK025,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 67434.05229634247, 'NetIncome': 5170.817680919134, 'OperatingCashFlow': 6032.791070151399, 'EPS': 3.4197067136424675}"
TICK025,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 49641.13363224403, 'NetIncome': 11102.377365668945, 'OperatingCashFlow': 30879.860372043207, 'EPS': 2.8316104902871997}"
TICK025,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 32735.21532028371, 'NetIncome': 17806.541035035927, 'OperatingCashFlow': 4240.857578485861, 'EPS': 8.17061186526227}"
TICK025,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 142319.1474282058, 'NetIncome': 13614.804688018168, 'OperatingCashFlow': 5093.672865070577, 'EPS': 3.5460904830935425}"
TICK025,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 147065.3470264471, 'NetIncome': 7048.519835247838, 'OperatingCashFlow': 33720.99255137611, 'EPS': 9.006699373708939}"
TICK026,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 48444.57045429526, 'NetIncome': 16059.973053895268, 'OperatingCashFlow': 11011.723204938715, 'EPS': 7.366242809003623}"
TICK026,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 121641.55026719517, 'NetIncome': 15936.560480201475, 'OperatingCashFlow': 30237.642964240342, 'EPS': 8.055400731698587}"
TICK026,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 100195.98062582895, 'NetIncome': 1430.6551172853428, 'OperatingCashFlow': 5950.782198177767, 'EPS': 1.2997899419020214}"
TICK026,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 90048.34912787491, 'NetIncome': 19052.900592462593, 'OperatingCashFlow': 16314.140452454218, 'EPS': 2.0334086727845015}"
TICK026,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 87634.40191484854, 'NetIncome': 12396.04511759196, 'OperatingCashFlow': 21085.832851042847, 'EPS': 4.129307559177215}"
TICK026,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 99302.53625657773, 'NetIncome': 2061.036437484864, 'OperatingCashFlow': 25123.950968855428, 'EPS': 5.493667547092594}"
TICK026,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 125724.48858662519, 'NetIncome': 4295.078885679241, 'OperatingCashFlow': 39409.03482994187, 'EPS': 2.2683199448325984}"
TICK026,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 40254.795845056906, 'NetIncome': 10007.000509828522, 'OperatingCashFlow': 33578.88073803953, 'EPS': 9.195750456315036}"
TICK026,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 94011.43088304937, 'NetIncome': 14073.21852786842, 'OperatingCashFlow': 27375.44601526883, 'EPS': 4.878882353658079}"
TICK026,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 137054.94594922106, 'NetIncome': 2435.325992784471, 'OperatingCashFlow': 23588.277799300995, 'EPS': 2.243328550180535}"
TICK026,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 118969.43649068363, 'NetIncome': 2591.6545230981724, 'OperatingCashFlow': 18122.528162370752, 'EPS': 8.093989570005338}"
TICK026,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 13275.83989973452, 'NetIncome': 17568.83030376054, 'OperatingCashFlow': 10975.701806947203, 'EPS': 0.9631821775126598}"
TICK026,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 7951.895875223694, 'NetIncome': 6493.778097471255, 'OperatingCashFlow': 22826.72427331391, 'EPS': 1.6445589838191785}"
TICK026,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 77329.66467803322, 'NetIncome': 2537.537986333845, 'OperatingCashFlow': 20418.12487738475, 'EPS': 0.8593343011044547}"
TICK026,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 36835.57775180398, 'NetIncome': 12030.44861556638, 'OperatingCashFlow': 2427.1865554893975, 'EPS': 7.623621575676931}"
TICK026,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 7369.851716276446, 'NetIncome': 3906.1533896649134, 'OperatingCashFlow': 17472.7169092959, 'EPS': 9.649797038532322}"
TICK027,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 149674.93684555, 'NetIncome': 1477.72547487062, 'OperatingCashFlow': 27526.736480210206, 'EPS': 9.818991671972805}"
TICK027,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 89558.5219267944, 'NetIncome': 6823.668730191582, 'OperatingCashFlow': 21280.312557995567, 'EPS': 4.320279345604653}"
TICK027,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 21783.354613486128, 'NetIncome': 5656.293878700894, 'OperatingCashFlow': 10041.452658928607, 'EPS': 8.381447510874896}"
TICK027,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 129491.41053323871, 'NetIncome': 13515.194219558007, 'OperatingCashFlow': 21427.6939602625, 'EPS': 6.720154835956492}"
TICK027,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 8916.08515605397, 'NetIncome': 19664.373068398472, 'OperatingCashFlow': 7500.093634137582, 'EPS': 2.717810688398425}"
TICK027,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 30046.866626489616, 'NetIncome': 2197.294174822554, 'OperatingCashFlow': 18697.112198702434, 'EPS': 7.771117940841186}"
TICK027,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 13485.733704762955, 'NetIncome': 14803.76076323049, 'OperatingCashFlow': 2050.352347386541, 'EPS': 2.078840735335076}"
TICK027,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 144862.02509124568, 'NetIncome': 7443.934478715188, 'OperatingCashFlow': 7735.256030623514, 'EPS': 9.658119470453014}"
TICK027,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 80177.33169652054, 'NetIncome': 12278.46213848373, 'OperatingCashFlow': 4018.2786337115085, 'EPS': 8.99694602331959}"
TICK027,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 137913.03225341934, 'NetIncome': 7169.318502875277, 'OperatingCashFlow': 17354.205447744116, 'EPS': 1.5495537382663511}"
TICK027,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 69908.80840611781, 'NetIncome': 16587.28650147697, 'OperatingCashFlow': 32073.906007962985, 'EPS': 2.7623269693800596}"
TICK027,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 73905.68815971061, 'NetIncome': 1775.5962839476776, 'OperatingCashFlow': 4781.000160618635, 'EPS': 8.446236055729138}"
TICK027,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 110213.40949256107, 'NetIncome': 2944.143819371495, 'OperatingCashFlow': 13008.25419960476, 'EPS': 2.7064262969169834}"
