ticker,fiscal_year,fiscal_period,report_date,revenue,gross_profit,operating_income,pretax_income,net_income,net_income_common,currency
ADN,2021,FY,2021-12-31,7898000,2492000,-44111000,-21446000,-20523000,-20523000,USD
ADN,2022,FY,2022-12-31,9297000,716000,-47759000,-76307000,-74337000,-74337000,USD
ADNT,2020,FY,2020-09-30,12670000000,592000000,34000000,-429000000,-547000000,-547000000,USD
ADNT,2021,FY,2021-09-30,13680000000,826000000,1773000000,1439000000,1108000000,1108000000,USD
ADNT,2022,FY,2022-09-30,14121000000,807000000,209000000,54000000,-120000000,-120000000,USD
ADNT,2023,FY,2023-09-30,15395000000,1033000000,479000000,295000000,205000000,205000000,USD
ADNT,2024,FY,2024-09-30,14688000000,928000000,421000000,133000000,18000000,18000000,USD
ADOM,2020,FY,2020-12-31,88735,15175,-410957,-406821,-279521,-279521,USD
ADOM,2021,FY,2021-12-31,2042844,761376,-7723997,-7431400,-7652100,-7652100,USD
ADOM,2022,FY,2022-12-31,4504621,1731948,-6754375,-43804160,-43804160,-43804160,USD
ADOM,2023,FY,2023-12-31,2862853,1005580,-7615875,-12683979,-12683979,-12683979,USD
ADP,2020,FY,2020-06-30,14589800000,6144700000,3141700000,3182600000,2466500000,2466500000,USD
ADP,2021,FY,2021-06-30,15005400000,6365100000,3324600000,3361200000,2598500000,2598500000,USD
ADP,2022,FY,2022-06-30,16498300000,8245700000,3803200000,3804100000,2948900000,2948900000,USD
ADP,2023,FY,2023-06-30,18012200000,9354800000,4507400000,4437600000,3412000000,3412000000,USD
ADP,2024,FY,2024-06-30,19202600000,10152500000,4947000000,4872300000,3752000000,3752000000,USD
ADPT,2020,FY,2020-12-31,98382000,75852000,-152817000,-146227000,-146227000,-146227000,USD
ADPT,2021,FY,2021-12-31,154344000,105043000,-208966000,-207298000,-207279000,-207279000,USD
ADPT,2022,FY,2022-12-31,185308000,127399000,-200186000,-200368000,-200191000,-200191000,USD
ADPT,2023,FY,2023-12-31,170276000,94723000,-201606000,-225304000,-225250000,-225250000,USD
ADRA,2021,FY,2021-12-31,,,-976831,3244206,3244206,3244206,USD
ADRA,2022,FY,2022-12-31,1417377000,118122000,51753000,38041000,28618000,28618000,USD
ADRA,2023,FY,2023-12-31,1158722000,41093000,-24593000,-44462000,-35404000,-35404000,USD
ADRT,2022,FY,2022-12-31,,,-1396032,279549,-128392,-128392,USD
ADRT,2023,FY,2023-12-31,,,-1301104,1272930,834518,834518,USD
ADSK,2019,FY,2020-01-31,3274300000,2949400000,343500000,294800000,214500000,214500000,USD
ADSK,2020,FY,2021-01-31,3790000000,3453000000,629000000,547000000,1208000000,1208000000,USD
ADSK,2021,FY,2022-01-31,4386000000,3968000000,618000000,565000000,497000000,497000000,USD
ADSK,2022,FY,2023-01-31,5005000000,4525000000,989000000,946000000,823000000,823000000,USD
ADSK,2023,FY,2024-01-31,5497000000,4986000000,1128000000,1136000000,906000000,906000000,USD
ADT,2020,FY,2020-12-31,5314787000,3798259000,160848000,-778919000,-632193000,-632193000,USD
ADT,2021,FY,2021-12-31,4202723000,3429938000,48950000,-475834000,-340820000,-340820000,USD
ADT,2022,FY,2022-12-31,4381904000,3683122000,735031000,404458000,132663000,132663000,USD
ADT,2023,FY,2023-12-31,4652824000,3901142000,1217920000,604383000,463009000,463009000,USD
ADTN,2020,FY,2020-12-31,506510000,217551000,-9708000,-6246000,2378000,2378000,USD
ADTN,2021,FY,2021-12-31,563004000,218377000,-14700000,-6305000,-8635000,-8635000,USD
ADTN,2022,FY,2022-12-31,1025536000,327252000,-55394000,-70963000,-2037000,-2037000,USD
ADTN,2023,FY,2023-12-31,1149100000,333063000,-183397000,-231210000,-266289000,-266289000,USD
ADUS,2020,FY,2020-12-31,764775000,226237000,44507000,41942000,33133000,33133000,USD
ADUS,2021,FY,2021-12-31,864499000,269848000,65936000,60398000,45126000,45126000,USD
ADUS,2022,FY,2022-12-31,951120000,299739000,68737000,60171000,46025000,46025000,USD
ADUS,2023,FY,2023-12-31,1058651000,339876000,90956000,81326000,62516000,62516000,USD
ADV,2020,FY,2020-12-31,3155671000,604186000,59306000,-180401000,-175806000,-175806000,USD
ADV,2021,FY,2021-12-31,3602298000,638175000,230048000,91166000,54494000,54494000,USD
ADV,2022,FY,2022-12-31,3646342000,472849000,81443000,-1577094000,-1380513000,-1380513000,USD
ADV,2023,FY,2023-12-31,3900125000,485079000,25988000,-118859000,-63322000,-63322000,USD
ADVM,2020,FY,2020-12-31,,,-117950000,-116393000,-117507000,-117507000,USD
ADVM,2021,FY,2021-12-31,7500000,,-146122000,-145540000,-145540000,-145540000,USD
ADVM,2022,FY,2022-12-31,,,-157135000,-154462000,-154536000,-154536000,USD
ADVM,2023,FY,2023-12-31,3600000,,-123991000,-118243000,-117165000,-117165000,USD
ADXS,2020,FY,2020-10-31,253000,,-26449000,-26419000,-26469000,-26469000,USD
ADXS,2021,FY,2021-10-31,3240000,,-18786000,-17812000,-17862000,-17862000,USD
ADXS,2022,FY,2022-10-31,250000,,-16257000,-14309000,-14359000,-15384000,USD
AE,2020,FY,2020-12-31,1022422000,963141000,-5747000,-5535000,995000,995000,USD
AE,2021,FY,2021-12-31,2025204000,1947783000,16159000,15656000,11888000,11888000,USD
AE,2022,FY,2022-12-31,3366917000,3254791000,5771000,5405000,3487000,3487000,USD
AE,2023,FY,2023-12-31,2745293000,2605478000,2399000,486000,212000,212000,USD
AEE,2020,FY,2020-12-31,5794000000,4519000000,1300000000,1032000000,871000000,871000000,USD
AEE,2021,FY,2021-12-31,6394000000,4765000000,1333000000,1152000000,990000000,990000000,USD
AEE,2022,FY,2022-12-31,7957000000,5280000000,1515000000,1255000000,1074000000,1074000000,USD
AEE,2023,FY,2023-12-31,7500000000,5333000000,1558000000,1340000000,1152000000,1152000000,USD
AEHA,2022,FY,2022-12-31,,,-16121000,-17359000,-17359000,-17359000,USD
AEHA,2023,FY,2023-12-31,,,-10214000,-113758000,-114466000,-114466000,USD
AEHR,2020,FY,2020-05-31,22291000,8371000,-2545000,-2766000,-2802000,-2802000,USD
AEHR,2021,FY,2021-05-31,16600000,6032000,-4182000,-2204000,-2027000,-2027000,USD
AEHR,2022,FY,2022-05-31,50829000,23665000,7800000,9541000,9450000,9450000,USD
AEHR,2023,FY,2023-05-31,64961000,32746000,13375000,14617000,14557000,14557000,USD
AEHR,2024,FY,2024-05-31,66218000,32543000,10078000,12458000,33156000,33156000,USD
AEI,2020,FY,2020-12-31,16238200,4152626,-1690441,-3972454,-2516876,-2516876,USD
AEIS,2020,FY,2020-12-31,1415826000,541869000,189189000,158147000,134675000,134675000,USD
AEIS,2021,FY,2021-12-31,1455954000,532322000,156433000,148711000,134736000,134736000,USD
AEMD,2019,FY,2020-03-31,650187,,-5929988,-6380041,-6373948,-6373948,USD
AEMD,2020,FY,2021-03-31,659104,,-7891499,-7891499,-7886709,-7886709,USD
AEMD,2021,FY,2022-03-31,294165,,-10420885,-10420885,-10416091,-10416091,USD
AEMD,2022,FY,2023-03-31,574245,,-11898638,-11898638,-11898638,-11898638,USD
AEMD,2023,FY,2024-03-31,3526926,,12636568,12208174,12208174,12208174,USD
AEO,2019,FY,2020-01-31,4308212000,1522301000,313839000,245278000,191257000,191257000,USD
AEO,2020,FY,2021-01-31,3759113000,1148147000,8481000,-292273000,-209274000,-209274000,USD
AEO,2021,FY,2022-01-31,5010785000,1991790000,603009000,558922000,419629000,419629000,USD
AEO,2022,FY,2023-01-31,4989833000,1745248000,269256000,178494000,125136000,125136000,USD
AEO,2023,FY,2024-01-31,5261770000,2024578000,364412000,239858000,170038000,170038000,USD
AEP,2020,FY,2020-12-31,14918500000,10548800000,2987700000,2146100000,2200100000,2200100000,USD
AEP,2021,FY,2021-12-31,16792000000,11325700000,3422900000,2511900000,2488100000,2488100000,USD
AEP,2022,FY,2022-12-31,19639500000,12541600000,3778500000,2420400000,2307200000,2307200000,USD
AEP,2023,FY,2023-12-31,18982300000,12404000000,3734500000,2208700000,2208100000,2208100000,USD
AERC,2020,FY,2020-12-31,,,-3323081,-3323081,-3323081,-3323081,USD
AERC,2021,FY,2021-12-31,616511,277615,-8243745,-8243745,-7923607,-7923607,USD
AERC,2022,FY,2022-12-31,227186,114627,-17293186,-6670186,-6168932,-6168932,USD
AERG,2020,FY,2020-12-31,175920,22290,-5239659,-3230494,-3230494,-3264499,USD
AERG,2021,FY,2021-12-31,,,-5502327,-5425453,-5425453,-5459458,USD
AERG,2022,FY,2022-12-31,1307757,1002082,-5769589,-5771642,-5771642,-5805647,USD
AERG,2023,FY,2023-12-31,2631443,1993746,-7396108,-7350435,-7350435,-7384440,USD
AERI,2020,FY,2020-12-31,83138000,57805000,-153386000,-177856000,-183101000,-183101000,USD
AERI,2021,FY,2021-12-31,194134000,167288000,-46354000,-74217000,-74810000,-74810000,USD
AES,2020,FY,2020-12-31,9660000000,2693000000,2528000000,488000000,46000000,46000000,USD
AES,2021,FY,2021-12-31,11141000000,2711000000,2545000000,-1064000000,-408980000,-408980000,USD
AESE,2020,FY,2020-12-31,3210805000,161199000,-19991790000,-45784338000,-45058830000,-45058830000,USD
AESE,2021,FY,2021-12-31,4956040000,880790000,-15772485000,62798990000,62865731000,62865731000,USD
AESE,2022,FY,2022-12-31,6352470,1540297,-11534285,-10823885,-10823885,-10823885,USD
AEVA,2020,FY,2020-12-31,4843000,2102000,-25741000,-25570000,-25570000,-25570000,USD
AEVA,2021,FY,2021-12-31,9265000,3432000,-104186000,-101878000,-101878000,-101878000,USD
AEVA,2022,FY,2022-12-31,4192000,-4255000,-151955000,-147305000,-147305000,-147305000,USD
AEVA,2023,FY,2023-12-31,4312000,-5886000,-147788000,-149333000,-149333000,-149333000,USD
AEYE,2020,FY,2020-12-31,20475000,14514000,-7133000,-7158000,-7158000,-7209000,USD
AEYE,2021,FY,2021-12-31,24503000,18382000,-15513000,-14209000,-14209000,-14278000,USD
AEYE,2022,FY,2022-12-31,29913000,22694000,-10429000,-10433000,-10433000,-10433000,USD
AEYE,2023,FY,2023-12-31,31316000,24342000,-5965000,-5872000,-5872000,-5872000,USD
AFCG,2021,FY,2021-12-31,38140487,,32063539,21035664,21000497,21000497,USD
AFCG,2022,FY,2022-12-31,81498717,,73858611,36958721,35932397,35932397,USD
AFCG,2023,FY,2023-12-31,70290345,,62798653,22376714,20951999,20951999,USD
AFGS,2020,FY,2020-12-31,,-441021,-3224245,-3327721,-3221526,-4169590,USD
AFGS,2021,FY,2021-12-31,,-1766491,-6037374,-6643116,-6643116,-7379048,USD
AFGS,2022,FY,2022-12-31,,-3403099,-12748832,-12873102,-12873102,-12873102,USD
AFGS,2023,FY,2023-12-31,16281,2704,-8741877,-11733210,-11733210,-11733210,USD
AFI,2020,FY,2020-12-31,584800000,84000000,-61200000,-63900000,-63100000,-63100000,USD
AFI,2021,FY,2021-12-31,649900000,74100000,-86800000,-53500000,-53000000,-53000000,USD
AFIB,2020,FY,2020-12-31,8464000,-7425000,-91236000,-101958000,-101981000,-101981000,USD
AFIB,2021,FY,2021-12-31,17263000,-15662000,-115868000,-117683000,-117683000,-117683000,USD
AFRM,2020,FY,2020-07-01,509528000,477212000,53662000,-112222000,-112598000,-125803000,USD
AFRM,2021,FY,2021-06-30,870464000,817764000,-136967000,-443370000,-441027000,-441027000,USD
AFRM,2022,FY,2022-06-30,1349292000,1279598000,-661967000,-724831000,-707417000,-707417000,USD
AFRM,2023,FY,2023-06-30,1587985000,1404972000,-1024727000,-989245000,-985345000,-985345000,USD
AFRM,2024,FY,2024-06-30,2322999000,1978746000,-428684000,-515527000,-517757000,-517757000,USD
AFTC,2022,FY,2022-12-31,,,-92490,-92490,-92490,-92490,USD
AFTC,2023,FY,2023-12-31,,,-1361229,-1361229,-1361229,-1361229,USD
AGCO,2020,FY,2020-12-31,9149700000,2057500000,653900000,562000000,427100000,427100000,USD
AGCO,2021,FY,2021-12-31,11138300000,2572300000,1016700000,944300000,897000000,897000000,USD
AGCO,2022,FY,2022-12-31,12651400000,3001300000,1307500000,1107200000,889600000,889600000,USD
AGCO,2023,FY,2023-12-31,14412400000,3777400000,1716400000,1333500000,1171400000,1171400000,USD
AGE,2020,FY,2020-12-31,361000,335000,-10100000,-10399000,-10865000,-10865000,USD
AGE,2021,FY,2021-12-31,144000,125000,-8039000,-8582000,-8675000,-8675000,USD
AGE,2022,FY,2022-12-31,34000,21000,-6975000,-10522000,-10462000,-10462000,USD
AGE,2023,FY,2023-12-31,3153000,,-3129000,5269000,5269000,5269000,USD
AGEN,2020,FY,2020-12-31,52255000,49906000,-116014000,-182891000,-180914000,-181123000,USD
AGEN,2021,FY,2021-12-31,51243000,47773000,37228000,-28724000,-23926000,-24137000,USD
AGEN,2022,FY,2022-12-31,81049000,70481000,-180242000,-230656000,-220074000,-220286000,USD
AGEN,2023,FY,2023-12-31,117550000,114439000,-160105000,-257437000,-245761000,-245974000,USD
AGFS,2020,FY,2020-12-31,157643000,115426000,8452000,-21590000,-53711000,-64199000,USD
AGFS,2021,FY,2021-12-31,165989000,117033000,8508000,-3504000,-5423000,-30344000,USD
AGFS,2022,FY,2022-12-31,161937000,108496000,1236000,-34417000,-33357000,-59786000,USD
AGIO,2020,FY,2020-12-31,,,-335916000,-329305000,-327370000,-327370000,USD
AGIO,2021,FY,2021-12-31,,,-378418000,-356510000,1604715000,1604715000,USD
AGIO,2022,FY,2022-12-31,14240000,12536000,-389047000,-231801000,-231801000,-231801000,USD
AGIO,2023,FY,2023-12-31,26823000,23942000,-391487000,-352088000,-352088000,-352088000,USD
AGL,2020,FY,2020-12-31,1218333000,,-56673000,-41942000,-60052000,-60052000,USD
AGL,2021,FY,2021-12-31,1521494000,164168000,-372242000,-382976000,-406487000,-406487000,USD
AGL,2022,FY,2022-12-31,2388220000,,-105378000,-90670000,-106553000,-106553000,USD
AGL,2023,FY,2023-12-31,4316363000,,-232133000,-242010000,-262596000,-262596000,USD
AGM,2020,FY,2020-12-31,508794000,195848000,134445000,144683000,114376000,94904000,USD
AGM,2021,FY,2021-12-31,425965000,221951000,148535000,172461000,136089000,111412000,USD
AGM,2022,FY,2022-12-31,716848000,270940000,200850000,225679000,178144000,150979000,USD
AGM,2023,FY,2023-12-31,1392288000,327547000,246302000,253101000,200003000,172838000,USD
AGMH,2021,FY,2021-12-31,36709931,6597568,4953858,4957854,3551695,3551695,USD
AGNC,2020,FY,2020-12-31,1519000000,,1426000000,-266000000,-266000000,-362000000,USD
AGNC,2021,FY,2021-12-31,1361000000,,1273000000,749000000,749000000,649000000,USD
AGNC,2022,FY,2022-12-31,1590000000,,1516000000,-1190000000,-1190000000,-1295000000,USD
AGNC,2023,FY,2023-12-31,2041000000,,1945000000,155000000,155000000,32000000,USD
AGR,2020,FY,2020-12-31,6320000000,,869000000,568000000,581000000,581000000,USD
AGR,2021,FY,2021-12-31,6974000000,,895000000,664000000,707000000,707000000,USD
AGR,2022,FY,2022-12-31,7923000000,,852000000,841000000,881000000,881000000,USD
AGR,2023,FY,2023-12-31,8309000000,,930000000,656000000,786000000,786000000,USD
AGS,2020,FY,2020-12-31,167007000,118131000,-40840000,-91253000,-85378000,-85378000,USD
AGS,2021,FY,2021-12-31,259696000,196489000,22494000,-24770000,-22572000,-22572000,USD
AGS,2022,FY,2022-12-31,309436000,222764000,39892000,-10260000,-8035000,-8035000,USD
AGS,2023,FY,2023-12-31,356536000,251409000,58827000,1713000,428000,428000,USD
AGTI,2020,FY,2020-12-31,773312000,286347000,36058000,-25472000,-22478000,-22478000,USD
AGTI,2021,FY,2021-12-31,1038690000,424617000,104230000,40600000,24006000,24006000,USD
AGTI,2022,FY,2022-12-31,1121292000,430974000,91986000,41129000,30212000,30212000,USD
AGTI,2023,FY,2023-12-31,1174604000,404103000,64791000,-23851000,-19425000,-19425000,USD
AGX,2019,FY,2020-01-31,238997000,-6820000,-50945000,-47765000,-42689000,-42689000,USD
AGX,2020,FY,2021-01-31,392206000,62067000,23026000,24885000,23851000,23851000,USD
AGX,2021,FY,2022-01-31,509370000,99732000,52411000,47062000,38244000,38244000,USD
AGX,2022,FY,2023-01-31,455040000,86361000,41669000,46000000,33098000,33098000,USD
AGX,2023,FY,2024-01-31,573333000,80834000,36458000,48933000,32358000,32358000,USD
AGYS,2019,FY,2020-03-31,160757000,80952000,-9739000,-33866000,-34067000,-34067000,USD
AGYS,2020,FY,2021-03-31,137176000,89376000,-20958000,-21209000,-21001000,-23608000,USD
AGYS,2021,FY,2022-03-31,162636000,101532000,6319000,6511000,6478000,4642000,USD
AGYS,2022,FY,2023-03-31,198065000,120819000,12875000,15764000,14582000,12746000,USD
AGYS,2023,FY,2024-03-31,237464000,144256000,15753000,20684000,86195000,84991000,USD
AH,2020,FY,2020-12-31,1270800000,182400000,80000000,118400000,117100000,117100000,USD
AH,2021,FY,2021-12-31,1474600000,265700000,145700000,126800000,97200000,97200000,USD
AHCO,2020,FY,2020-12-31,1070666000,172065000,71346000,-206041000,-161632000,-161632000,USD
AHCO,2021,FY,2021-12-31,2465130000,456205000,225605000,190959000,156175000,156175000,USD
AHCO,2022,FY,2022-12-31,2970595000,580115000,190411000,97902000,69316000,69316000,USD
AHCO,2023,FY,2023-12-31,3200177000,624067000,232386000,-723784000,-678895000,-678895000,USD
AHFC,2019,FY,2020-03-31,9708000000,,3517000000,1433000000,912000000,912000000,USD
AHFC,2020,FY,2021-03-31,9536000000,,3485000000,2680000000,1912000000,1912000000,USD
AHFC,2021,FY,2022-03-31,9444000000,,3335000000,2577000000,1768000000,1768000000,USD
AHFC,2022,FY,2023-03-31,8184000000,,2808000000,1542000000,1053000000,1053000000,USD
AHFC,2023,FY,2024-03-31,8405000000,,3508000000,1538000000,1029000000,1029000000,USD
AHH,2020,FY,2020-12-31,383634000,135202000,44189000,36906000,29152000,21803000,USD
AHH,2021,FY,2021-12-31,302533000,256039000,62624000,24718000,21892000,10344000,USD
AHH,2022,FY,2022-12-31,471131000,420389000,81399000,93860000,74747000,63199000,USD
AHH,2023,FY,2023-12-31,667158000,610739000,73035000,8387000,8287000,-3261000,USD
AHPI,2020,FY,2020-06-30,31894262,5570616,-3062179,-3144459,-3014100,-3014100,USD
AHPI,2021,FY,2021-06-30,36279476,7109496,-526822,1759672,1687188,1687188,USD
AHPI,2022,FY,2022-06-30,27046587,2527413,-4579975,-4761756,-5361428,-5361428,USD
AHR,2020,FY,2020-12-31,155119000,71445000,4450000,-18942000,-18057000,-18057000,USD
AHR,2021,FY,2021-12-31,1282254000,213336000,36946000,-52313000,-47794000,-47794000,USD
AHR,2022,FY,2022-12-31,1643175000,301965000,90590000,-72797000,-81302000,-81302000,USD
AHR,2023,FY,2023-12-31,1866618000,306833000,76719000,-76224000,-71469000,-71469000,USD
AHT,2020,FY,2020-12-31,508238000,73566000,-286916000,-634557000,-543876000,-520516000,USD
AHT,2021,FY,2021-12-31,805411000,228605000,-74303000,-265100000,-267005000,-267864000,USD
AI,2020,FY,2020-04-30,156666000,117879000,-71497000,-68998000,-69378000,-69378000,USD
AI,2021,FY,2021-04-30,183217000,138698000,-60258000,-54992000,-55696000,-55696000,USD
AI,2022,FY,2022-04-30,252759000,189046000,-196122000,-191276000,-192065000,-192065000,USD
AI,2023,FY,2023-04-30,266795000,180458000,-290493000,-268164000,-268839000,-268839000,USD
AI,2024,FY,2024-04-30,310582000,178560000,-318342000,-278904000,-279696000,-279696000,USD
AILIM,2022,FY,2022-12-31,7957000000,5280000000,1515000000,1255000000,1074000000,1074000000,USD
AILIM,2023,FY,2023-12-31,7500000000,5333000000,1558000000,1340000000,1152000000,1152000000,USD
AIM,2020,FY,2020-12-31,163000,-643000,-15017000,-15586000,-14400000,-14400000,USD
AIM,2021,FY,2021-12-31,135000,-715000,-17059000,-21446000,-19127000,-19127000,USD
AIM,2022,FY,2022-12-31,141000,,-19923000,-20935000,-19445000,-19445000,USD
AIM,2023,FY,2023-12-31,202000,160000,-31916000,-30629000,-28962000,-28962000,USD
AIMC,2020,FY,2020-12-31,1726000000,622400000,232400000,4000000,-25500000,-25500000,USD
AIMC,2021,FY,2021-12-31,1899800000,675400000,242800000,7800000,27700000,27700000,USD
AIMC,2022,FY,2022-12-31,1945500000,692900000,258800000,189300000,127000000,127000000,USD
AIMD,2020,FY,2020-12-31,16563,5286,-1440435,-1450623,-1450623,-1450623,USD
AIN,2021,FY,2021-12-31,929240000,339469000,179342000,165931000,118478000,118478000,USD
AIN,2022,FY,2022-12-31,1034887000,389782000,181128000,131980000,95762000,95762000,USD
AIN,2023,FY,2023-12-31,1147909000,423718000,168176000,160456000,111120000,111120000,USD
AINC,2020,FY,2020-12-31,293351000,202403000,-35093000,-232930000,-215252000,-247347000,USD
AINC,2021,FY,2021-12-31,384567000,276968000,-4073000,-12033000,-10978000,-45978000,USD
AINC,2022,FY,2022-12-31,644432000,474566000,21593000,11453000,3646000,-32812000,USD
AINV,2023,FY,2024-03-31,344853000,,144543000,144249000,144249000,144249000,USD
AIP,2020,FY,2020-12-31,31812000,30321000,-3777000,-2234000,-3260000,-3260000,USD
AIP,2021,FY,2021-12-31,37864000,34133000,-21765000,-22344000,-23384000,-23384000,USD
AIP,2022,FY,2022-12-31,50378000,46097000,-28856000,-27520000,-27387000,-27387000,USD
AIP,2023,FY,2023-12-31,53666000,48589000,-35142000,-35192000,-36869000,-36869000,USD
AIR,2020,FY,2020-05-31,2072000000,269200000,43200000,30400000,4400000,4400000,USD
AIR,2021,FY,2021-05-31,1652300000,275900000,85000000,64500000,35800000,35800000,USD
AIR,2022,FY,2022-05-31,1820000000,313200000,111000000,105100000,78700000,78700000,USD
AIRC,2020,FY,2020-12-31,719556000,471346942,29340000,-19135000,-104127000,-104329000,USD
AIRC,2021,FY,2021-12-31,740853000,472272598,107205000,473978000,447621000,447124000,USD
AIRC,2022,FY,2022-12-31,773723000,513582880,127502000,973973000,904432000,903642000,USD
